transaction_id,customer_id,customer_city,merchant_id,merchant_category,transaction_datetime,payment_method,device_type,amount,currency,account_balance,credit_score,geo_match,velocity_score,cashback_used,transaction_status,risk_level,is_fraud
TXN000173,CUST0657,Bengaluru,MER103,Bills,2026-04-25 09:22:00,Credit Card,iPhone,73067.42,INR,484393.89,598,No,74,Yes,Failed,Medium,1
TXN000174,CUST0748,Pune,MER289,Travel,2026-08-04 14:57:00,NetBanking,Android,21036.9,INR,341174.6,863,Yes,94,No,Pending,Low,0
TXN000175,CUST0142,Hyderabad,MER256,Travel,2026-08-19 14:10:00,Debit Card,Android,32895.35,INR,127088.16,457,No,49,Yes,Failed,High,0
TXN000176,CUST1038,Hyderabad,MER279,Food,2026-10-15 21:25:00,Debit Card,Web,35953.02,INR,447855.26,849,Yes,14,Yes,Pending,High,0
TXN000177,CUST0091,Bengaluru,MER205,Shopping,2026-10-17 21:34:00,Wallet,Android,26638.56,INR,6263.34,564,Yes,66,Yes,Failed,Medium,0
TXN000178,CUST1025,Mumbai,MER177,Food,2026-06-25 18:31:00,UPI,iPhone,29347.24,INR,208571.74,387,Yes,94,Yes,Failed,Medium,0
TXN000179,CUST1068,Hyderabad,MER179,Bills,2026-02-05 13:02:00,Wallet,Web,25743.14,INR,348684.87,626,Yes,39,Yes,Pending,Low,0
TXN000180,CUST0224,Mumbai,MER125,Healthcare,2026-03-05 12:23:00,NetBanking,Android,1713.43,INR,166163.84,736,No,30,No,Pending,Low,0
TXN000181,CUST0811,Pune,MER102,Bills,2026-08-04 14:45:00,Wallet,iPhone,13995.29,INR,3220.57,519,Yes,36,Yes,Pending,Low,0
TXN000182,CUST0404,Hyderabad,MER059,Shopping,2026-09-02 04:40:00,Wallet,Web,59966.69,INR,482992.28,620,No,79,No,Pending,Low,0
TXN000183,CUST0354,Delhi,MER044,Entertainment,2026-02-18 18:27:00,Debit Card,Android,26107.39,INR,120047.79,419,Yes,48,Yes,Pending,Medium,0
TXN000184,CUST0786,Hyderabad,MER096,Bills,2026-08-20 09:05:00,NetBanking,Web,31379.57,INR,459661.34,477,Yes,63,No,Success,Low,0
TXN000185,CUST0110,Delhi,MER005,Bills,2026-02-19 17:03:00,Credit Card,iPhone,23607.21,INR,481950.72,817,No,53,No,Failed,High,0
TXN000186,CUST0064,Mumbai,MER150,Food,2026-04-11 01:42:00,Credit Card,Web,62995.09,INR,145046.48,768,No,71,Yes,Pending,Low,0
TXN000187,CUST0752,Bengaluru,MER022,Entertainment,2026-06-10 16:43:00,NetBanking,Android,20106.31,INR,494898.09,404,Yes,39,Yes,Failed,Medium,0
TXN000188,CUST0900,Pune,MER122,Travel,2026-10-23 04:01:00,NetBanking,Web,26156.3,INR,175964.79,738,Yes,79,Yes,Success,Low,0
TXN000189,CUST1104,Mumbai,MER166,Entertainment,2026-04-17 13:04:00,Debit Card,Web,60411.93,INR,134404.19,826,Yes,18,No,Success,Medium,0
TXN000190,CUST0272,Mumbai,MER075,Entertainment,2026-04-28 06:31:00,Credit Card,Web,65031.23,INR,196957.67,445,No,81,No,Failed,Medium,1
TXN000191,CUST0191,Hyderabad,MER264,Entertainment,2026-04-12 07:10:00,Debit Card,iPhone,5682.21,INR,475176.79,635,Yes,100,Yes,Pending,Medium,0
TXN000192,CUST0130,Bengaluru,MER204,Travel,2026-06-06 10:16:00,Credit Card,iPhone,47620.34,INR,134999.88,590,No,71,Yes,Pending,Medium,0
TXN000193,CUST0095,Pune,MER236,Food,2026-02-15 05:36:00,Credit Card,iPhone,59127.01,INR,228802.55,738,Yes,89,Yes,Pending,Medium,0
TXN000194,CUST0562,Pune,MER185,Shopping,2026-01-31 00:12:00,Debit Card,Web,11940.13,INR,451996.33,469,Yes,51,No,Pending,High,0
TXN000195,CUST0195,Pune,MER110,Bills,2026-01-29 09:02:00,Credit Card,Web,56647.31,INR,113869.24,755,Yes,2,No,Success,Medium,0
TXN000196,CUST0183,Pune,MER053,Shopping,2026-05-14 19:48:00,Debit Card,Android,52058.44,INR,191977.8,436,Yes,9,Yes,Pending,High,0
TXN000197,CUST0437,Mumbai,MER211,Healthcare,2026-09-07 23:18:00,Wallet,Android,12325.46,INR,44257.33,402,Yes,97,Yes,Pending,High,0
TXN000198,CUST0645,Mumbai,MER127,Shopping,2026-08-23 16:46:00,UPI,Android,28814.71,INR,277144.92,591,Yes,85,No,Success,High,0
TXN000199,CUST0803,Delhi,MER028,Travel,2026-06-30 04:23:00,Wallet,Android,45527.38,INR,121299.8,372,Yes,47,No,Success,Medium,0
TXN000200,CUST0354,Hyderabad,MER038,Food,2026-08-02 20:27:00,UPI,Android,64563.83,INR,131830.45,340,Yes,51,No,Pending,High,0
TXN000201,CUST0824,Pune,MER275,Healthcare,2026-08-13 07:06:00,Credit Card,iPhone,37588.65,INR,42714.94,380,Yes,20,No,Failed,High,0
TXN000202,CUST0136,Delhi,MER224,Entertainment,2026-12-14 03:10:00,Credit Card,Android,47579.38,INR,122995.4,744,Yes,59,Yes,Failed,High,0
TXN000203,CUST0282,Pune,MER084,Bills,2026-12-13 23:34:00,Debit Card,Web,55632.18,INR,259094.2,565,Yes,48,Yes,Pending,Medium,0
TXN000204,CUST0061,Delhi,MER220,Shopping,2026-07-10 17:30:00,UPI,iPhone,54975.53,INR,356449.3,890,Yes,64,No,Pending,Medium,1
TXN000205,CUST0342,Delhi,MER081,Shopping,2026-10-09 13:27:00,UPI,Web,4176.82,INR,337386.1,418,Yes,95,Yes,Success,Low,0
TXN000206,CUST0785,Mumbai,MER092,Food,2026-07-21 07:00:00,Wallet,Android,18356.47,INR,161579.21,726,No,35,Yes,Pending,Medium,0
TXN000207,CUST0108,Mumbai,MER115,Healthcare,2026-01-17 17:19:00,Wallet,Android,8972.68,INR,438618.63,589,No,42,Yes,Pending,Medium,0
TXN000208,CUST1155,Delhi,MER125,Bills,2026-05-15 02:01:00,NetBanking,iPhone,617.53,INR,498895.77,500,Yes,20,Yes,Failed,Low,0
TXN000209,CUST0020,Delhi,MER001,Entertainment,2026-05-17 23:56:00,Debit Card,Android,17490.17,INR,103391.99,543,No,63,Yes,Success,High,0
TXN000210,CUST0475,Bengaluru,MER212,Entertainment,2026-11-23 01:40:00,Debit Card,iPhone,21001.3,INR,487302.84,386,Yes,65,Yes,Pending,Medium,0
TXN000211,CUST0891,Mumbai,MER122,Shopping,2026-04-06 00:34:00,Debit Card,iPhone,5630.79,INR,350662.08,634,No,58,No,Success,Low,0
TXN000212,CUST1198,Pune,MER080,Food,2026-03-01 20:19:00,Wallet,iPhone,70767.73,INR,157702.61,423,No,99,Yes,Failed,Medium,1
TXN000213,CUST0186,Mumbai,MER156,Entertainment,2026-09-11 17:24:00,NetBanking,Android,34761.73,INR,108295.37,635,Yes,12,Yes,Failed,Medium,0
TXN000214,CUST0533,Mumbai,MER016,Bills,2026-11-08 03:37:00,Wallet,Web,38519.21,INR,374291.15,555,Yes,60,Yes,Success,Low,0
TXN000215,CUST0456,Mumbai,MER102,Bills,2026-05-16 12:40:00,UPI,Web,916.53,INR,293473.26,376,Yes,9,Yes,Pending,Medium,0
TXN000216,CUST0680,Pune,MER022,Bills,2026-01-19 10:28:00,Credit Card,Web,60701.21,INR,217145.03,704,No,4,No,Pending,Medium,1
TXN000217,CUST0384,Delhi,MER144,Bills,2026-11-18 15:28:00,Credit Card,Android,12977.08,INR,307439.18,551,No,64,No,Pending,Medium,0
TXN000218,CUST0282,Hyderabad,MER103,Entertainment,2026-11-19 02:12:00,NetBanking,Android,4592.21,INR,315746.44,856,Yes,49,No,Failed,High,0
TXN000219,CUST1159,Bengaluru,MER165,Bills,2026-04-09 11:06:00,Credit Card,Android,58612.0,INR,160119.91,524,Yes,100,No,Success,Medium,1
TXN000220,CUST0477,Mumbai,MER052,Travel,2026-08-28 03:46:00,Credit Card,iPhone,39716.83,INR,267311.09,357,Yes,74,No,Failed,Low,0
TXN000221,CUST0735,Bengaluru,MER015,Entertainment,2026-09-13 01:35:00,Debit Card,Web,13224.01,INR,282239.64,876,Yes,64,No,Success,Medium,0
TXN000222,CUST0449,Pune,MER270,Bills,2026-01-01 05:58:00,Debit Card,Web,2866.52,INR,101530.73,433,No,92,Yes,Failed,Low,0
TXN000223,CUST0291,Pune,MER270,Shopping,2026-01-27 09:47:00,Debit Card,Web,1663.03,INR,471019.68,705,Yes,44,No,Failed,Low,0
TXN000224,CUST0998,Delhi,MER090,Entertainment,2026-07-24 14:37:00,NetBanking,iPhone,73190.03,INR,112395.37,479,No,40,No,Success,Low,0
TXN000225,CUST0802,Bengaluru,MER017,Travel,2026-08-08 07:45:00,Debit Card,Web,54667.75,INR,111226.73,879,Yes,64,Yes,Failed,High,0
TXN000226,CUST0655,Mumbai,MER046,Entertainment,2026-09-01 22:45:00,Debit Card,iPhone,5853.94,INR,6686.41,514,Yes,89,Yes,Failed,Medium,0
TXN000227,CUST0898,Hyderabad,MER086,Bills,2026-06-29 12:36:00,Wallet,iPhone,59030.76,INR,273465.96,403,No,74,Yes,Success,Medium,0
TXN000228,CUST0604,Pune,MER164,Shopping,2026-12-13 11:45:00,UPI,Android,5546.73,INR,171562.29,684,Yes,94,Yes,Pending,Low,0
TXN000229,CUST0989,Pune,MER221,Entertainment,2026-03-02 01:46:00,NetBanking,iPhone,25359.53,INR,79394.78,403,No,27,Yes,Failed,High,0
TXN000230,CUST1107,Delhi,MER145,Shopping,2026-03-28 11:43:00,UPI,Android,41567.35,INR,197058.21,862,No,20,Yes,Failed,Low,0
TXN000231,CUST0984,Mumbai,MER050,Food,2026-03-17 08:22:00,Credit Card,Web,32081.89,INR,146613.92,383,No,15,No,Failed,Medium,0
TXN000232,CUST0187,Bengaluru,MER199,Travel,2026-05-16 02:01:00,Wallet,iPhone,36692.48,INR,94104.89,345,No,57,No,Failed,Low,0
TXN000233,CUST0199,Pune,MER177,Healthcare,2026-05-31 17:28:00,NetBanking,Android,62784.16,INR,277247.35,696,No,69,No,Pending,Low,0
TXN000234,CUST0072,Bengaluru,MER293,Healthcare,2026-10-19 10:26:00,NetBanking,Web,35730.15,INR,491394.63,450,Yes,97,No,Success,Low,0
TXN000235,CUST0868,Pune,MER223,Travel,2026-10-27 11:40:00,Credit Card,Web,72912.92,INR,129685.29,368,Yes,50,No,Pending,Medium,0
TXN000236,CUST0026,Bengaluru,MER268,Bills,2026-02-10 23:12:00,Wallet,Android,64249.68,INR,74951.67,896,Yes,14,Yes,Failed,High,0
TXN000237,CUST0995,Bengaluru,MER243,Food,2026-03-04 16:42:00,Debit Card,iPhone,66012.58,INR,72782.48,711,Yes,51,No,Pending,Low,0
TXN000238,CUST0551,Delhi,MER011,Shopping,2026-10-25 14:25:00,Debit Card,iPhone,3715.84,INR,140892.98,803,Yes,30,Yes,Failed,High,0
TXN000239,CUST0552,Hyderabad,MER046,Travel,2026-06-10 19:46:00,Credit Card,iPhone,33244.43,INR,370731.45,828,No,8,Yes,Success,Medium,0
TXN000240,CUST1074,Bengaluru,MER015,Travel,2026-03-12 04:23:00,Credit Card,Android,53223.51,INR,125495.64,767,Yes,47,Yes,Failed,Medium,0
TXN000241,CUST0254,Pune,MER124,Shopping,2026-06-27 23:05:00,NetBanking,iPhone,61766.5,INR,89614.26,785,No,45,Yes,Failed,High,0
TXN000242,CUST0057,Hyderabad,MER026,Travel,2026-11-07 20:48:00,NetBanking,Android,62318.65,INR,428698.48,530,Yes,35,No,Pending,Low,1
TXN000243,CUST0971,Mumbai,MER089,Healthcare,2026-10-19 14:03:00,UPI,Android,64849.95,INR,126942.83,612,No,55,No,Failed,Medium,0
TXN000244,CUST1067,Bengaluru,MER204,Healthcare,2026-02-07 06:01:00,UPI,Web,18914.86,INR,499715.26,683,No,39,Yes,Failed,Low,0
TXN000245,CUST0666,Delhi,MER134,Entertainment,2026-09-16 21:37:00,Debit Card,Android,25234.55,INR,75814.72,546,Yes,77,No,Pending,Medium,0
TXN000246,CUST0606,Delhi,MER215,Bills,2026-05-22 08:47:00,UPI,Web,51063.07,INR,354326.41,885,Yes,44,Yes,Pending,High,0
TXN000247,CUST0735,Bengaluru,MER154,Travel,2026-11-03 01:36:00,NetBanking,Android,47880.75,INR,147598.24,782,Yes,95,No,Pending,High,0
TXN000248,CUST0688,Pune,MER114,Shopping,2026-03-23 07:28:00,Debit Card,iPhone,57223.61,INR,394257.13,639,No,34,No,Failed,Low,1
TXN000249,CUST1196,Bengaluru,MER037,Bills,2026-11-20 19:55:00,Credit Card,Web,35300.83,INR,60788.15,690,No,53,Yes,Success,Low,0
TXN000250,CUST1167,Hyderabad,MER074,Shopping,2026-11-10 23:42:00,Credit Card,Android,74426.24,INR,244302.84,481,No,82,Yes,Success,Medium,1
TXN000251,CUST0346,Bengaluru,MER082,Bills,2026-10-13 21:16:00,UPI,Android,20529.12,INR,307625.39,739,No,55,No,Failed,Low,0
TXN000252,CUST0765,Pune,MER165,Healthcare,2026-03-11 09:17:00,UPI,Web,2848.64,INR,3057.79,554,Yes,89,No,Failed,Low,0
TXN000253,CUST0627,Mumbai,MER034,Food,2026-04-19 13:43:00,Debit Card,iPhone,7721.06,INR,364188.12,836,No,56,Yes,Failed,Medium,0
TXN000254,CUST0827,Pune,MER117,Travel,2026-09-22 18:05:00,Credit Card,Android,26956.63,INR,367304.23,816,Yes,16,No,Pending,High,0
TXN000255,CUST1096,Bengaluru,MER025,Healthcare,2026-01-18 11:05:00,UPI,Web,59413.69,INR,418223.88,349,Yes,54,No,Failed,Low,0
TXN000256,CUST0314,Mumbai,MER005,Shopping,2026-06-03 05:37:00,UPI,Web,41055.23,INR,260634.31,440,No,14,Yes,Failed,Low,0
TXN000257,CUST0539,Bengaluru,MER104,Shopping,2026-09-14 02:43:00,Wallet,iPhone,58861.31,INR,81026.43,861,No,27,No,Failed,Low,0
TXN000258,CUST0227,Bengaluru,MER253,Travel,2026-12-12 16:23:00,UPI,Web,225.3,INR,38449.06,403,No,83,Yes,Failed,Medium,0
TXN000259,CUST0358,Pune,MER149,Shopping,2026-10-19 20:27:00,Debit Card,iPhone,19824.09,INR,369531.56,397,Yes,2,Yes,Pending,High,0
TXN000260,CUST0897,Bengaluru,MER138,Entertainment,2026-02-03 20:13:00,Debit Card,iPhone,12805.01,INR,92251.84,710,No,59,No,Failed,High,0
TXN000261,CUST0342,Pune,MER068,Entertainment,2026-09-22 11:28:00,UPI,Android,63803.35,INR,52752.84,794,No,24,No,Failed,High,0
TXN000262,CUST0268,Hyderabad,MER250,Food,2026-11-20 03:54:00,Wallet,iPhone,2180.64,INR,23940.19,567,No,2,Yes,Pending,Medium,0
TXN000263,CUST0196,Hyderabad,MER128,Bills,2026-05-06 21:12:00,Wallet,Android,38942.09,INR,419677.48,871,Yes,2,Yes,Pending,Medium,0
TXN000264,CUST1007,Delhi,MER124,Shopping,2026-04-12 06:34:00,UPI,Web,63893.3,INR,112130.56,687,No,31,Yes,Failed,Medium,0
TXN000265,CUST0916,Delhi,MER061,Bills,2026-09-29 07:59:00,UPI,Android,60098.57,INR,202316.39,336,Yes,12,No,Pending,High,0
TXN000266,CUST0699,Delhi,MER028,Travel,2026-11-04 09:45:00,Wallet,iPhone,15529.71,INR,280515.27,784,No,92,No,Success,Low,0
TXN000267,CUST0700,Delhi,MER150,Healthcare,2026-07-10 01:10:00,Debit Card,Web,56953.81,INR,54054.79,468,No,18,No,Success,Medium,1
TXN000268,CUST0805,Mumbai,MER235,Travel,2026-09-18 23:23:00,Debit Card,Android,45821.67,INR,378817.52,347,Yes,99,No,Failed,High,0
TXN000269,CUST1022,Pune,MER272,Entertainment,2026-01-18 16:25:00,NetBanking,iPhone,44206.93,INR,419569.24,794,Yes,89,Yes,Pending,Low,0
TXN000270,CUST0660,Bengaluru,MER197,Bills,2026-08-10 17:28:00,Credit Card,iPhone,7784.48,INR,199537.13,651,No,58,Yes,Success,Medium,0
TXN000271,CUST1050,Delhi,MER281,Shopping,2026-09-17 04:27:00,NetBanking,Web,45197.28,INR,109453.94,514,No,88,No,Pending,Low,0
TXN000272,CUST1032,Bengaluru,MER166,Entertainment,2026-02-12 00:25:00,Debit Card,Web,73600.54,INR,240704.59,884,No,87,No,Failed,Low,0
TXN000273,CUST0298,Pune,MER029,Travel,2026-04-08 04:53:00,Credit Card,iPhone,39214.29,INR,342011.77,449,Yes,89,No,Success,High,0
TXN000274,CUST0210,Bengaluru,MER288,Travel,2026-09-28 07:18:00,NetBanking,iPhone,2442.33,INR,119560.14,594,Yes,49,No,Failed,High,0
TXN000275,CUST0027,Delhi,MER104,Healthcare,2026-11-13 08:07:00,Wallet,Android,23462.8,INR,455831.7,676,Yes,100,Yes,Failed,Medium,0
TXN000276,CUST0383,Mumbai,MER264,Food,2026-05-18 08:00:00,UPI,iPhone,13323.39,INR,140277.01,570,Yes,21,No,Success,Medium,0
TXN000277,CUST0082,Mumbai,MER166,Healthcare,2026-01-19 12:22:00,NetBanking,Web,34985.52,INR,151276.25,886,No,10,No,Pending,Low,0
TXN000278,CUST0327,Hyderabad,MER279,Healthcare,2026-05-27 21:06:00,UPI,iPhone,71774.94,INR,111377.84,518,No,43,No,Failed,Low,0
TXN000279,CUST1150,Pune,MER059,Entertainment,2026-05-06 23:27:00,Wallet,Android,71274.11,INR,452343.73,549,Yes,88,No,Failed,Low,0
TXN000280,CUST0580,Pune,MER265,Shopping,2026-07-07 06:06:00,NetBanking,iPhone,28952.98,INR,243915.55,603,Yes,42,Yes,Success,Low,0
TXN000281,CUST0135,Mumbai,MER110,Entertainment,2026-06-04 10:47:00,UPI,Android,72872.73,INR,269339.35,745,Yes,96,Yes,Success,Medium,0
TXN000282,CUST0151,Pune,MER092,Shopping,2026-07-23 04:36:00,UPI,Web,53770.78,INR,410988.04,564,No,50,No,Pending,Medium,1
TXN000283,CUST0243,Bengaluru,MER004,Entertainment,2026-09-20 05:57:00,NetBanking,Android,32488.22,INR,378224.34,899,Yes,90,Yes,Failed,High,1
TXN000284,CUST0618,Bengaluru,MER045,Shopping,2026-10-06 15:04:00,Wallet,iPhone,7978.04,INR,198161.52,331,No,21,Yes,Success,High,0
TXN000285,CUST1118,Delhi,MER074,Shopping,2026-09-04 14:14:00,Debit Card,Android,29336.62,INR,277208.57,868,Yes,16,Yes,Success,High,0
TXN000286,CUST0175,Delhi,MER108,Entertainment,2026-09-27 22:43:00,Debit Card,Android,44757.18,INR,206914.59,824,Yes,21,Yes,Success,High,0
TXN000287,CUST0372,Bengaluru,MER028,Healthcare,2026-06-17 22:35:00,NetBanking,Android,62609.43,INR,146035.68,368,No,13,Yes,Pending,High,1
TXN000288,CUST0263,Mumbai,MER052,Shopping,2026-08-14 13:24:00,UPI,Android,36549.54,INR,159575.18,761,No,79,No,Pending,High,0
TXN000289,CUST0648,Hyderabad,MER087,Food,2026-04-25 00:54:00,Credit Card,Android,11446.57,INR,356387.36,746,No,47,Yes,Pending,High,0
TXN000290,CUST0913,Delhi,MER157,Bills,2026-07-20 20:34:00,UPI,Android,24880.59,INR,323130.25,383,No,18,Yes,Failed,High,0
TXN000291,CUST0155,Pune,MER260,Entertainment,2026-01-12 08:34:00,NetBanking,Web,66477.46,INR,203162.1,517,Yes,71,No,Pending,High,1
TXN000292,CUST0750,Hyderabad,MER115,Healthcare,2026-09-24 23:02:00,Debit Card,Android,35418.35,INR,232885.87,822,Yes,51,No,Pending,Low,0
TXN000293,CUST0340,Bengaluru,MER072,Bills,2026-02-27 23:18:00,Credit Card,Web,49707.63,INR,474407.2,449,No,46,Yes,Success,Medium,0
TXN000294,CUST0480,Pune,MER106,Healthcare,2026-11-27 11:49:00,Debit Card,iPhone,17396.61,INR,235367.44,765,Yes,6,No,Success,High,0
TXN000295,CUST0540,Bengaluru,MER279,Healthcare,2026-03-05 07:07:00,Wallet,Web,72633.74,INR,189880.74,379,No,49,Yes,Pending,Medium,0
TXN000296,CUST0998,Hyderabad,MER004,Healthcare,2026-11-18 03:19:00,Credit Card,iPhone,26480.29,INR,83637.31,378,No,28,Yes,Success,Low,0
TXN000297,CUST0243,Mumbai,MER213,Shopping,2026-09-20 05:41:00,UPI,iPhone,27179.48,INR,337939.48,790,Yes,76,Yes,Pending,Medium,0
TXN000298,CUST1175,Bengaluru,MER083,Travel,2026-08-18 05:00:00,NetBanking,Android,1703.0,INR,445508.04,450,Yes,22,No,Success,High,0
TXN000299,CUST0039,Delhi,MER044,Travel,2026-06-13 13:11:00,NetBanking,iPhone,71868.71,INR,433783.9,474,Yes,53,Yes,Pending,Low,0
TXN000300,CUST0344,Delhi,MER233,Healthcare,2026-08-04 00:42:00,UPI,Android,46748.42,INR,189727.46,435,Yes,3,Yes,Pending,High,0
TXN000301,CUST0364,Hyderabad,MER020,Healthcare,2026-07-03 06:09:00,UPI,Android,51333.9,INR,241638.23,433,Yes,100,No,Pending,Medium,0
TXN000302,CUST1086,Hyderabad,MER118,Bills,2026-10-15 11:14:00,Wallet,iPhone,27790.9,INR,294934.99,889,Yes,55,Yes,Failed,Medium,0
TXN000303,CUST1114,Hyderabad,MER132,Travel,2026-01-02 23:47:00,UPI,Web,57444.1,INR,261747.77,832,Yes,49,Yes,Pending,Medium,0
TXN000304,CUST0873,Bengaluru,MER130,Shopping,2026-11-08 06:54:00,NetBanking,iPhone,30675.2,INR,282770.45,582,No,97,Yes,Failed,High,0
TXN000305,CUST1137,Hyderabad,MER130,Shopping,2026-07-30 07:35:00,Debit Card,Web,58788.46,INR,199666.75,441,Yes,96,Yes,Failed,High,0
TXN000306,CUST1042,Hyderabad,MER174,Healthcare,2026-08-12 13:26:00,UPI,Android,71194.4,INR,195162.74,305,Yes,19,No,Pending,Medium,1
TXN000307,CUST0760,Pune,MER020,Entertainment,2026-05-20 22:17:00,Wallet,Web,6628.79,INR,328431.44,593,Yes,100,Yes,Pending,Medium,0
TXN000308,CUST1062,Delhi,MER100,Food,2026-10-13 10:20:00,NetBanking,Web,32934.12,INR,258391.0,537,Yes,87,Yes,Failed,Low,0
TXN000309,CUST0178,Delhi,MER205,Shopping,2026-09-01 19:35:00,Wallet,iPhone,49133.33,INR,293454.0,830,Yes,95,Yes,Success,High,0
TXN000310,CUST1194,Delhi,MER178,Shopping,2026-03-24 09:24:00,NetBanking,Android,21351.34,INR,227924.75,713,Yes,34,Yes,Failed,High,0
TXN000311,CUST0603,Delhi,MER060,Healthcare,2026-04-04 19:45:00,NetBanking,Web,8002.74,INR,125820.6,753,No,73,No,Success,Medium,0
TXN000312,CUST0057,Hyderabad,MER060,Shopping,2026-01-25 14:17:00,Wallet,Web,72093.68,INR,394539.35,525,Yes,41,No,Failed,High,0
TXN000313,CUST0540,Mumbai,MER148,Food,2026-05-26 05:54:00,Debit Card,Android,40183.18,INR,277721.2,482,No,41,No,Success,High,0
TXN000314,CUST0390,Hyderabad,MER103,Travel,2026-09-25 18:16:00,Credit Card,iPhone,20195.3,INR,104182.54,507,Yes,80,No,Success,Low,0
TXN000315,CUST1009,Bengaluru,MER004,Healthcare,2026-01-16 09:18:00,Wallet,iPhone,9008.49,INR,310713.07,804,No,63,Yes,Pending,Medium,0
TXN000316,CUST0263,Pune,MER270,Bills,2026-06-24 03:37:00,NetBanking,Android,29853.0,INR,251735.13,703,Yes,59,Yes,Pending,High,0
TXN000317,CUST0025,Mumbai,MER195,Healthcare,2026-02-06 16:20:00,Debit Card,iPhone,34516.09,INR,306776.27,565,Yes,71,No,Success,Medium,0
TXN000318,CUST0750,Mumbai,MER256,Bills,2026-03-18 15:39:00,Wallet,Web,35361.48,INR,376345.69,673,No,36,No,Success,High,0
TXN000319,CUST0469,Pune,MER139,Travel,2026-07-22 04:38:00,Wallet,iPhone,9852.81,INR,98835.54,453,No,2,Yes,Failed,Medium,0
TXN000320,CUST1059,Bengaluru,MER162,Bills,2026-04-20 05:44:00,Debit Card,Web,10102.69,INR,429392.49,348,No,13,Yes,Success,Low,0
TXN000321,CUST0922,Delhi,MER134,Shopping,2026-05-12 04:24:00,NetBanking,Web,61040.08,INR,465990.44,563,No,3,No,Success,Medium,0
TXN000322,CUST1180,Bengaluru,MER090,Shopping,2026-05-10 06:59:00,Debit Card,Web,65055.3,INR,255711.82,757,Yes,49,No,Failed,High,0
TXN000323,CUST0691,Hyderabad,MER293,Bills,2026-11-06 01:48:00,UPI,Android,71745.45,INR,81837.74,533,No,41,No,Pending,Medium,0
TXN000324,CUST0912,Delhi,MER267,Bills,2026-05-31 17:29:00,Credit Card,Android,45411.77,INR,427251.71,428,Yes,85,No,Pending,High,0
TXN000325,CUST0814,Pune,MER049,Food,2026-12-08 01:49:00,Wallet,Web,56235.49,INR,27858.89,706,Yes,14,No,Pending,Low,1
TXN000326,CUST0799,Delhi,MER118,Travel,2026-09-26 13:11:00,Debit Card,iPhone,6341.66,INR,313613.86,434,Yes,4,Yes,Pending,Medium,0
TXN000327,CUST0976,Hyderabad,MER277,Shopping,2026-07-19 17:15:00,Wallet,Android,64530.45,INR,484801.59,852,Yes,76,No,Pending,High,1
TXN000328,CUST1073,Bengaluru,MER159,Shopping,2026-06-25 08:44:00,NetBanking,Android,47696.12,INR,402549.18,752,No,47,No,Failed,Low,0
TXN000329,CUST0280,Delhi,MER147,Bills,2026-07-14 19:45:00,UPI,Web,22781.9,INR,461122.11,788,No,2,No,Failed,High,1
TXN000330,CUST0766,Mumbai,MER211,Healthcare,2026-06-09 03:29:00,Wallet,Android,17356.53,INR,82471.48,699,No,29,No,Success,Medium,1
TXN000331,CUST0557,Delhi,MER273,Shopping,2026-05-31 08:00:00,Credit Card,Android,46906.72,INR,92021.18,596,Yes,82,No,Pending,Medium,0
TXN000332,CUST0385,Delhi,MER010,Travel,2026-01-19 01:41:00,NetBanking,Android,20424.62,INR,93782.86,404,No,35,Yes,Pending,Medium,0
TXN000333,CUST0309,Pune,MER253,Travel,2026-05-05 11:40:00,Wallet,iPhone,54538.49,INR,393076.94,810,No,60,Yes,Failed,Low,1
TXN000334,CUST0804,Pune,MER279,Bills,2026-03-08 02:52:00,Credit Card,iPhone,63269.1,INR,408808.11,312,Yes,99,Yes,Failed,Medium,0
TXN000335,CUST0408,Hyderabad,MER049,Healthcare,2026-08-31 11:39:00,Credit Card,iPhone,18552.22,INR,195172.36,619,No,21,Yes,Pending,High,0
TXN000336,CUST0612,Mumbai,MER185,Food,2026-11-11 10:45:00,Credit Card,Android,39079.05,INR,118746.95,744,No,2,Yes,Failed,High,0
TXN000337,CUST0019,Pune,MER298,Entertainment,2026-06-23 00:58:00,NetBanking,Android,8991.33,INR,186327.93,391,Yes,21,No,Success,High,0
TXN000338,CUST0123,Pune,MER183,Entertainment,2026-02-26 00:57:00,NetBanking,Android,46405.99,INR,63787.9,538,No,72,No,Failed,High,0
TXN000339,CUST0734,Mumbai,MER129,Food,2026-06-26 16:38:00,Wallet,Web,14488.54,INR,148062.58,801,Yes,73,Yes,Pending,Medium,0
TXN000340,CUST1136,Mumbai,MER036,Healthcare,2026-02-26 10:37:00,Wallet,iPhone,24289.59,INR,409889.86,854,No,59,Yes,Pending,High,0
TXN000341,CUST0039,Bengaluru,MER187,Healthcare,2026-03-28 22:32:00,Debit Card,Web,28440.69,INR,32607.54,851,No,25,No,Pending,Low,0
TXN000342,CUST0660,Pune,MER050,Healthcare,2026-08-28 21:28:00,UPI,Android,45985.68,INR,417761.49,432,Yes,5,Yes,Success,Medium,0
TXN000343,CUST0796,Hyderabad,MER270,Healthcare,2026-09-13 08:10:00,NetBanking,iPhone,14387.42,INR,25493.73,526,Yes,2,Yes,Pending,Medium,0
TXN000344,CUST0125,Delhi,MER286,Entertainment,2026-12-08 14:29:00,Wallet,iPhone,69631.71,INR,397330.54,359,No,68,Yes,Pending,Low,0
